in s,CH2 in V
2.7520E-06,1.3911322176E-02
2.7530E-06,1.3920492232E-02
2.7540E-06,1.3902572215E-02
2.7550E-06,1.3892229617E-02
2.7560E-06,1.3891548216E-02
2.7570E-06,1.3892189562E-02
2.7580E-06,1.3918232024E-02
2.7590E-06,1.3862624705E-02
2.7600E-06,1.3865725100E-02
2.7610E-06,1.3899333537E-02
2.7620E-06,1.3861530364E-02
2.7630E-06,1.3893723071E-02
2.7640E-06,1.3861969054E-02
2.7650E-06,1.3883162081E-02
2.7660E-06,1.3885134757E-02
2.7670E-06,1.3861196101E-02
2.7680E-06,1.3844335616E-02
2.7690E-06,1.3863498747E-02
2.7700E-06,1.3835209906E-02
2.7710E-06,1.3837844431E-02
2.7720E-06,1.3809595168E-02
2.7730E-06,1.3793058455E-02
2.7740E-06,1.3798624575E-02
2.7750E-06,1.3774937212E-02
2.7760E-06,1.3791040003E-02
2.7770E-06,1.3782876551E-02
2.7780E-06,1.3770797312E-02
2.7790E-06,1.3775313437E-02
2.7800E-06,1.3768137515E-02
2.7810E-06,1.3777422965E-02
2.7820E-06,1.3758824885E-02
2.7830E-06,1.3774858057E-02
2.7840E-06,1.3730482638E-02
2.7850E-06,1.3730620444E-02
2.7860E-06,1.3734277308E-02
2.7870E-06,1.3714434206E-02
2.7880E-06,1.3708851874E-02
2.7890E-06,1.3730864584E-02
2.7900E-06,1.3715731204E-02
2.7910E-06,1.3730992377E-02
2.7920E-06,1.3667673171E-02
2.7930E-06,1.3722955287E-02
2.7940E-06,1.3681322634E-02
2.7950E-06,1.3681342661E-02
2.7960E-06,1.3695341170E-02
2.7970E-06,1.3689252913E-02
2.7980E-06,1.3692197859E-02
2.7990E-06,1.3663710177E-02
2.8000E-06,1.3650433600E-02
2.8010E-06,1.3634918749E-02
2.8020E-06,1.3632838786E-02
2.8030E-06,1.3627625048E-02
2.8040E-06,1.3612181246E-02
2.8050E-06,1.3619107306E-02
2.8060E-06,1.3595409930E-02
2.8070E-06,1.3612148821E-02
2.8080E-06,1.3581026137E-02
2.8090E-06,1.3647684157E-02
2.8100E-06,1.3600733340E-02
2.8110E-06,1.3597959578E-02
2.8120E-06,1.3574132979E-02
2.8130E-06,1.3582391322E-02
2.8140E-06,1.3592038214E-02
2.8150E-06,1.3568258345E-02
2.8160E-06,1.3567321837E-02
2.8170E-06,1.3565424502E-02
2.8180E-06,1.3564765513E-02
2.8190E-06,1.3563151419E-02
2.8200E-06,1.3556286871E-02
2.8210E-06,1.3536386073E-02
2.8220E-06,1.3508012831E-02
2.8230E-06,1.3498476565E-02
2.8240E-06,1.3485047877E-02
2.8250E-06,1.3505942404E-02
2.8260E-06,1.3522269785E-02
2.8270E-06,1.3482379496E-02
2.8280E-06,1.3516938746E-02
2.8290E-06,1.3487439215E-02
2.8300E-06,1.3508275092E-02
2.8310E-06,1.3477007926E-02
2.8320E-06,1.3477597296E-02
2.8330E-06,1.3442230761E-02
2.8340E-06,1.3428285658E-02
2.8350E-06,1.3411916316E-02
2.8360E-06,1.3409204543E-02
2.8370E-06,1.3411930144E-02
2.8380E-06,1.3421183169E-02
2.8390E-06,1.3397048056E-02
2.8400E-06,1.3391551077E-02
2.8410E-06,1.3387579024E-02
2.8420E-06,1.3382068217E-02
2.8430E-06,1.3377789557E-02
2.8440E-06,1.3372500479E-02
2.8450E-06,1.3376016676E-02
2.8460E-06,1.3353358328E-02
2.8470E-06,1.3371952593E-02
2.8480E-06,1.3362176001E-02
2.8490E-06,1.3362519324E-02
2.8500E-06,1.3338987410E-02
2.8510E-06,1.3346155226E-02
2.8520E-06,1.3325335562E-02
2.8530E-06,1.3316194117E-02
2.8540E-06,1.3326069891E-02
2.8550E-06,1.3293764651E-02
2.8560E-06,1.3329386294E-02
2.8570E-06,1.3298961222E-02
2.8580E-06,1.3296991885E-02
2.8590E-06,1.3292670786E-02
2.8600E-06,1.3296429217E-02
2.8610E-06,1.3298759043E-02
2.8620E-06,1.3297720015E-02
2.8630E-06,1.3270124018E-02
2.8640E-06,1.3267410338E-02
2.8650E-06,1.3269525111E-02
2.8660E-06,1.3257944643E-02
2.8670E-06,1.3271050990E-02
2.8680E-06,1.3292223036E-02
2.8690E-06,1.3260802805E-02
2.8700E-06,1.3283264220E-02
2.8710E-06,1.3236644804E-02
2.8720E-06,1.3244044840E-02
2.8730E-06,1.3254648268E-02
2.8740E-06,1.3228401721E-02
2.8750E-06,1.3253220141E-02
2.8760E-06,1.3202321589E-02
2.8770E-06,1.3241560042E-02
2.8780E-06,1.3206278861E-02
2.8790E-06,1.3217824042E-02
2.8800E-06,1.3201360285E-02
2.8810E-06,1.3191619456E-02
2.8820E-06,1.3209785521E-02
2.8830E-06,1.3170172751E-02
2.8840E-06,1.3172714770E-02
2.8850E-06,1.3170619071E-02
2.8860E-06,1.3161433756E-02
2.8870E-06,1.3141842902E-02
2.8880E-06,1.3154515803E-02
2.8890E-06,1.3153798640E-02
2.8900E-06,1.3131975710E-02
2.8910E-06,1.3119494498E-02
2.8920E-06,1.3142363131E-02
2.8930E-06,1.3130338728E-02
2.8940E-06,1.3137352049E-02
2.8950E-06,1.3102136195E-02
2.8960E-06,1.3090116560E-02
2.8970E-06,1.3075186789E-02
2.8980E-06,1.3089890540E-02
2.8990E-06,1.3066248953E-02
2.9000E-06,1.3074071467E-02
2.9010E-06,1.3038981020E-02
2.9020E-06,1.3072922289E-02
2.9030E-06,1.3038575232E-02
2.9040E-06,1.3053415835E-02
2.9050E-06,1.3045021117E-02
2.9060E-06,1.3017791808E-02
2.9070E-06,1.3028765261E-02
2.9080E-06,1.2994923651E-02
2.9090E-06,1.3017764628E-02
2.9100E-06,1.3015664637E-02
2.9110E-06,1.3001263201E-02
2.9120E-06,1.2996838152E-02
2.9130E-06,1.2977965891E-02
2.9140E-06,1.2991986811E-02
2.9150E-06,1.2951135695E-02
2.9160E-06,1.2972451270E-02
2.9170E-06,1.2953276694E-02
2.9180E-06,1.2949636042E-02
2.9190E-06,1.2977146208E-02
2.9200E-06,1.2959306300E-02
2.9210E-06,1.2964682162E-02
2.9220E-06,1.2932700694E-02
2.9230E-06,1.2960380137E-02
2.9240E-06,1.2917923033E-02
2.9250E-06,1.2930747092E-02
2.9260E-06,1.2909918845E-02
2.9270E-06,1.2940656245E-02
2.9280E-06,1.2898402274E-02
2.9290E-06,1.2903433859E-02
2.9300E-06,1.2881659567E-02
2.9310E-06,1.2906258166E-02
2.9320E-06,1.2898471415E-02
2.9330E-06,1.2906318247E-02
2.9340E-06,1.2880410254E-02
2.9350E-06,1.2850888789E-02
2.9360E-06,1.2857909262E-02
2.9370E-06,1.2846831381E-02
2.9380E-06,1.2851408541E-02
2.9390E-06,1.2840689719E-02
2.9400E-06,1.2822590888E-02
2.9410E-06,1.2852599204E-02
2.9420E-06,1.2829811156E-02
2.9430E-06,1.2838659346E-02
2.9440E-06,1.2803218901E-02
2.9450E-06,1.2798898280E-02
2.9460E-06,1.2825946391E-02
2.9470E-06,1.2783159316E-02
2.9480E-06,1.2804358542E-02
2.9490E-06,1.2790291846E-02
2.9500E-06,1.2787776053E-02
2.9510E-06,1.2790951312E-02
2.9520E-06,1.2786222041E-02
2.9530E-06,1.2760630667E-02
2.9540E-06,1.2773288310E-02
2.9550E-06,1.2739450514E-02
2.9560E-06,1.2750747263E-02
2.9570E-06,1.2737995207E-02
2.9580E-06,1.2764536440E-02
2.9590E-06,1.2712688982E-02
2.9600E-06,1.2747889102E-02
2.9610E-06,1.2716686308E-02
2.9620E-06,1.2723635256E-02
2.9630E-06,1.2680332720E-02
2.9640E-06,1.2699242651E-02
2.9650E-06,1.2693931639E-02
2.9660E-06,1.2676405489E-02
2.9670E-06,1.2668616354E-02
2.9680E-06,1.2695143282E-02
2.9690E-06,1.2684330523E-02
2.9700E-06,1.2706805289E-02
2.9710E-06,1.2684071124E-02
2.9720E-06,1.2664963305E-02
2.9730E-06,1.2662467062E-02
2.9740E-06,1.2654196322E-02
2.9750E-06,1.2644948065E-02
2.9760E-06,1.2641372263E-02
2.9770E-06,1.2641688406E-02
2.9780E-06,1.2627201617E-02
2.9790E-06,1.2617831767E-02
2.9800E-06,1.2627191603E-02
2.9810E-06,1.2614866316E-02
2.9820E-06,1.2594535887E-02
2.9830E-06,1.2593943655E-02
2.9840E-06,1.2554574072E-02
2.9850E-06,1.2583074152E-02
2.9860E-06,1.2557841361E-02
2.9870E-06,1.2595850527E-02
2.9880E-06,1.2558453619E-02
2.9890E-06,1.2568773329E-02
2.9900E-06,1.2555970728E-02
2.9910E-06,1.2577262461E-02
2.9920E-06,1.2537002623E-02
2.9930E-06,1.2539147913E-02
2.9940E-06,1.2523783267E-02
2.9950E-06,1.2520700991E-02
2.9960E-06,1.2509860575E-02
2.9970E-06,1.2500810206E-02
2.9980E-06,1.2492629111E-02
2.9990E-06,1.2518393099E-02
3.0000E-06,1.2487221777E-02
3.0010E-06,1.2515672266E-02
3.0020E-06,1.2481099188E-02
3.0030E-06,1.2500899374E-02
3.0040E-06,1.2489691794E-02
3.0050E-06,1.2500179350E-02
3.0060E-06,1.2481682837E-02
3.0070E-06,1.2496690810E-02
3.0080E-06,1.2452511370E-02
3.0090E-06,1.2465219080E-02
3.0100E-06,1.2461234152E-02
3.0110E-06,1.2481439173E-02
3.0120E-06,1.2481117785E-02
3.0130E-06,1.2462421000E-02
3.0140E-06,1.2474499762E-02
3.0150E-06,1.2462254584E-02
3.0160E-06,1.2449572623E-02
3.0170E-06,1.2457425654E-02
3.0180E-06,1.2464477122E-02
3.0190E-06,1.2429392397E-02
3.0200E-06,1.2458895266E-02
3.0210E-06,1.2424899161E-02
3.0220E-06,1.2404474795E-02
3.0230E-06,1.2418044150E-02
3.0240E-06,1.2397714198E-02
3.0250E-06,1.2397048056E-02
3.0260E-06,1.2388534606E-02
3.0270E-06,1.2393294871E-02
3.0280E-06,1.2415246069E-02
3.0290E-06,1.2393889010E-02
3.0300E-06,1.2374751151E-02
3.0310E-06,1.2354810774E-02
3.0320E-06,1.2351296484E-02
3.0330E-06,1.2364714682E-02
3.0340E-06,1.2365065634E-02
3.0350E-06,1.2345663607E-02
3.0360E-06,1.2357914031E-02
3.0370E-06,1.2371038020E-02
3.0380E-06,1.2352993548E-02
3.0390E-06,1.2354141295E-02
3.0400E-06,1.2348512709E-02
3.0410E-06,1.2336389124E-02
3.0420E-06,1.2322963297E-02
3.0430E-06,1.2304925978E-02
3.0440E-06,1.2301722586E-02
3.0450E-06,1.2294669211E-02
3.0460E-06,1.2287638247E-02
3.0470E-06,1.2275952399E-02
3.0480E-06,1.2293805659E-02
3.0490E-06,1.2281484663E-02
3.0500E-06,1.2289870799E-02
3.0510E-06,1.2271602690E-02
3.0520E-06,1.2259007037E-02
3.0530E-06,1.2279633105E-02
3.0540E-06,1.2264551222E-02
3.0550E-06,1.2280897677E-02
3.0560E-06,1.2265496790E-02
3.0570E-06,1.2236857951E-02
3.0580E-06,1.2243664324E-02
3.0590E-06,1.2238631308E-02
3.0600E-06,1.2234277308E-02
3.0610E-06,1.2263585627E-02
3.0620E-06,1.2243003428E-02
3.0630E-06,1.2251663744E-02
3.0640E-06,1.2214721262E-02
3.0650E-06,1.2246102870E-02
3.0660E-06,1.2243803561E-02
3.0670E-06,1.2193973601E-02
3.0680E-06,1.2216818392E-02
3.0690E-06,1.2225190699E-02
3.0700E-06,1.2220955908E-02
3.0710E-06,1.2224905074E-02
3.0720E-06,1.2216024935E-02
3.0730E-06,1.2225054324E-02
3.0740E-06,1.2196606696E-02
3.0750E-06,1.2209715426E-02
3.0760E-06,1.2192078173E-02
3.0770E-06,1.2180604041E-02
3.0780E-06,1.2165230334E-02
3.0790E-06,1.2167433321E-02
3.0800E-06,1.2169094622E-02
3.0810E-06,1.2146006167E-02
3.0820E-06,1.2128707945E-02
3.0830E-06,1.2146782935E-02
3.0840E-06,1.2116946757E-02
3.0850E-06,1.2122963488E-02
3.0860E-06,1.2090024054E-02
3.0870E-06,1.2111478388E-02
3.0880E-06,1.2106868804E-02
3.0890E-06,1.2099033415E-02
3.0900E-06,1.2075979769E-02
3.0910E-06,1.2082065642E-02
3.0920E-06,1.2072480261E-02
3.0930E-06,1.2082424223E-02
3.0940E-06,1.2081450522E-02
3.0950E-06,1.2060505927E-02
3.0960E-06,1.2059788287E-02
3.0970E-06,1.2073072493E-02
3.0980E-06,1.2058386862E-02
3.0990E-06,1.2045610011E-02
3.1000E-06,1.2040751994E-02
3.1010E-06,1.2046837866E-02
3.1020E-06,1.2014475405E-02
3.1030E-06,1.2035370409E-02
3.1040E-06,1.2003522933E-02
3.1050E-06,1.2034802496E-02
3.1060E-06,1.2006043017E-02
3.1070E-06,1.2039419234E-02
3.1080E-06,1.2044376433E-02
3.1090E-06,1.2002793849E-02
3.1100E-06,1.2022822440E-02
3.1110E-06,1.2026455462E-02
3.1120E-06,1.2016345084E-02
3.1130E-06,1.2019795954E-02
3.1140E-06,1.1980686724E-02
3.1150E-06,1.1985060751E-02
3.1160E-06,1.1974633276E-02
3.1170E-06,1.1962634146E-02
3.1180E-06,1.1940113604E-02
3.1190E-06,1.1962150156E-02
3.1200E-06,1.1924552023E-02
3.1210E-06,1.1951092303E-02
3.1220E-06,1.1902544081E-02
3.1230E-06,1.1937920153E-02
3.1240E-06,1.1894686759E-02
3.1250E-06,1.1926973403E-02
3.1260E-06,1.1875809252E-02
3.1270E-06,1.1915657103E-02
3.1280E-06,1.1877574503E-02
3.1290E-06,1.1917641699E-02
3.1300E-06,1.1879730761E-02
3.1310E-06,1.1884454310E-02
3.1320E-06,1.1905663073E-02
3.1330E-06,1.1887188494E-02
3.1340E-06,1.1873651087E-02
3.1350E-06,1.1885535300E-02
3.1360E-06,1.1869158328E-02
3.1370E-06,1.1860739291E-02
3.1380E-06,1.1843730032E-02
3.1390E-06,1.1840963423E-02
3.1400E-06,1.1865373194E-02
3.1410E-06,1.1819183886E-02
3.1420E-06,1.1850040972E-02
3.1430E-06,1.1811447203E-02
3.1440E-06,1.1841889441E-02
3.1450E-06,1.1843942702E-02
3.1460E-06,1.1799019396E-02
3.1470E-06,1.1826472819E-02
3.1480E-06,1.1798460066E-02
3.1490E-06,1.1826732695E-02
3.1500E-06,1.1793407977E-02
3.1510E-06,1.1795411170E-02
3.1520E-06,1.1808835566E-02
3.1530E-06,1.1796579421E-02
3.1540E-06,1.1794264853E-02
3.1550E-06,1.1779350817E-02
3.1560E-06,1.1779612601E-02
3.1570E-06,1.1783094466E-02
3.1580E-06,1.1773733675E-02
3.1590E-06,1.1766099513E-02
3.1600E-06,1.1766475260E-02
3.1610E-06,1.1774608672E-02
3.1620E-06,1.1776965678E-02
3.1630E-06,1.1762974799E-02
3.1640E-06,1.1756200373E-02
3.1650E-06,1.1773555815E-02
3.1660E-06,1.1771336138E-02
3.1670E-06,1.1768168509E-02
3.1680E-06,1.1741761744E-02
3.1690E-06,1.1751854479E-02
3.1700E-06,1.1756100714E-02
3.1710E-06,1.1722804129E-02
3.1720E-06,1.1723491728E-02
3.1730E-06,1.1720524371E-02
3.1740E-06,1.1725184977E-02
3.1750E-06,1.1746089995E-02
3.1760E-06,1.1710722983E-02
3.1770E-06,1.1713729918E-02
3.1780E-06,1.1723466933E-02
3.1790E-06,1.1697099745E-02
3.1800E-06,1.1726453364E-02
3.1810E-06,1.1688429892E-02
3.1820E-06,1.1733727038E-02
3.1830E-06,1.1701863348E-02
3.1840E-06,1.1710889876E-02
3.1850E-06,1.1689833224E-02
3.1860E-06,1.1683790743E-02
3.1870E-06,1.1705718577E-02
3.1880E-06,1.1681662142E-02
3.1890E-06,1.1671186030E-02
3.1900E-06,1.1649839938E-02
3.1910E-06,1.1658154070E-02
3.1920E-06,1.1656772196E-02
3.1930E-06,1.1647606909E-02
3.1940E-06,1.1655958235E-02
3.1950E-06,1.1667094767E-02
3.1960E-06,1.1648863852E-02
3.1970E-06,1.1659419596E-02
3.1980E-06,1.1643827975E-02
3.1990E-06,1.1617689669E-02
3.2000E-06,1.1616911471E-02
3.2010E-06,1.1591006339E-02
3.2020E-06,1.1614099562E-02
3.2030E-06,1.1589647353E-02
3.2040E-06,1.1589957297E-02
3.2050E-06,1.1583301604E-02
3.2060E-06,1.1604943335E-02
3.2070E-06,1.1584518492E-02
3.2080E-06,1.1585457385E-02
3.2090E-06,1.1579048693E-02
3.2100E-06,1.1602854788E-02
3.2110E-06,1.1601043761E-02
3.2120E-06,1.1556475699E-02
3.2130E-06,1.1588439047E-02
3.2140E-06,1.1558638632E-02
3.2150E-06,1.1585112631E-02
3.2160E-06,1.1563782752E-02
3.2170E-06,1.1591991007E-02
3.2180E-06,1.1573201239E-02
3.2190E-06,1.1577506602E-02
3.2200E-06,1.1536004603E-02
3.2210E-06,1.1565900862E-02
3.2220E-06,1.1550057471E-02
3.2230E-06,1.1580985129E-02
3.2240E-06,1.1526172221E-02
3.2250E-06,1.1545389712E-02
3.2260E-06,1.1516606390E-02
3.2270E-06,1.1524041712E-02
3.2280E-06,1.1526573241E-02
3.2290E-06,1.1533703387E-02
3.2300E-06,1.1501971781E-02
3.2310E-06,1.1516165793E-02
3.2320E-06,1.1511181414E-02
3.2330E-06,1.1529671729E-02
3.2340E-06,1.1497815669E-02
3.2350E-06,1.1516431868E-02
3.2360E-06,1.1506021559E-02
3.2370E-06,1.1524016917E-02
3.2380E-06,1.1469057143E-02
3.2390E-06,1.1499589026E-02
3.2400E-06,1.1482797205E-02
3.2410E-06,1.1482045233E-02
3.2420E-06,1.1474049628E-02
3.2430E-06,1.1452430785E-02
3.2440E-06,1.1457680285E-02
3.2450E-06,1.1454359114E-02
3.2460E-06,1.1441161692E-02
3.2470E-06,1.1457866728E-02
3.2480E-06,1.1420903742E-02
3.2490E-06,1.1446241915E-02
3.2500E-06,1.1421072066E-02
3.2510E-06,1.1435310423E-02
3.2520E-06,1.1413203776E-02
3.2530E-06,1.1419451773E-02
3.2540E-06,1.1415591300E-02
3.2550E-06,1.1429962218E-02
3.2560E-06,1.1403592646E-02
3.2570E-06,1.1423532546E-02
3.2580E-06,1.1390191615E-02
3.2590E-06,1.1407565176E-02
3.2600E-06,1.1389717638E-02
3.2610E-06,1.1399333537E-02
3.2620E-06,1.1380584776E-02
3.2630E-06,1.1374219000E-02
3.2640E-06,1.1357949317E-02
3.2650E-06,1.1387088835E-02
3.2660E-06,1.1370417178E-02
3.2670E-06,1.1383036673E-02
3.2680E-06,1.1333820403E-02
3.2690E-06,1.1358847678E-02
3.2700E-06,1.1372096598E-02
3.2710E-06,1.1364594519E-02
3.2720E-06,1.1344601691E-02
3.2730E-06,1.1345886767E-02
3.2740E-06,1.1334587157E-02
3.2750E-06,1.1321625769E-02
3.2760E-06,1.1327072203E-02
3.2770E-06,1.1321908534E-02
3.2780E-06,1.1308871329E-02
3.2790E-06,1.1302914679E-02
3.2800E-06,1.1306777060E-02
3.2810E-06,1.1310735285E-02
3.2820E-06,1.1293665946E-02
3.2830E-06,1.1308186114E-02
3.2840E-06,1.1298998415E-02
3.2850E-06,1.1301517546E-02
3.2860E-06,1.1307290614E-02
3.2870E-06,1.1296617568E-02
3.2880E-06,1.1283740103E-02
3.2890E-06,1.1300638735E-02
3.2900E-06,1.1274976313E-02
3.2910E-06,1.1274621546E-02
3.2920E-06,1.1225720465E-02
3.2930E-06,1.1248103678E-02
3.2940E-06,1.1254872859E-02
3.2950E-06,1.1247487128E-02
3.2960E-06,1.1286516249E-02
3.2970E-06,1.1261189997E-02
3.2980E-06,1.1267840445E-02
3.2990E-06,1.1239062846E-02
3.3000E-06,1.1242579520E-02
3.3010E-06,1.1243506968E-02
3.3020E-06,1.1242234290E-02
3.3030E-06,1.1243859828E-02
3.3040E-06,1.1224379122E-02
3.3050E-06,1.1230995238E-02
3.3060E-06,1.1242851794E-02
3.3070E-06,1.1250306666E-02
3.3080E-06,1.1238606989E-02
3.3090E-06,1.1243587554E-02
3.3100E-06,1.1233628809E-02
3.3110E-06,1.1244854033E-02
3.3120E-06,1.1242093623E-02
3.3130E-06,1.1213780463E-02
3.3140E-06,1.1213437617E-02
3.3150E-06,1.1226055682E-02
3.3160E-06,1.1224332392E-02
3.3170E-06,1.1214240611E-02
3.3180E-06,1.1195717394E-02
3.3190E-06,1.1207305014E-02
3.3200E-06,1.1175175726E-02
3.3210E-06,1.1180784285E-02
3.3220E-06,1.1179310381E-02
3.3230E-06,1.1170997679E-02
3.3240E-06,1.1173652709E-02
3.3250E-06,1.1168772280E-02
3.3260E-06,1.1142684519E-02
3.3270E-06,1.1169996321E-02
3.3280E-06,1.1149412215E-02
3.3290E-06,1.1162394106E-02
3.3300E-06,1.1165680468E-02
3.3310E-06,1.1145961821E-02
3.3320E-06,1.1139968455E-02
3.3330E-06,1.1128870070E-02
3.3340E-06,1.1152192652E-02
3.3350E-06,1.1151276648E-02
3.3360E-06,1.1152236521E-02
3.3370E-06,1.1102872431E-02
3.3380E-06,1.1123593390E-02
3.3390E-06,1.1115982115E-02
3.3400E-06,1.1111886084E-02
3.3410E-06,1.1105712950E-02
3.3420E-06,1.1086083949E-02
3.3430E-06,1.1122580588E-02
3.3440E-06,1.1094222128E-02
3.3450E-06,1.1114063323E-02
3.3460E-06,1.1114792407E-02
3.3470E-06,1.1113833964E-02
3.3480E-06,1.1099433005E-02
3.3490E-06,1.1086727679E-02
3.3500E-06,1.1086442530E-02
3.3510E-06,1.1079079211E-02
3.3520E-06,1.1062954009E-02
3.3530E-06,1.1077040732E-02
3.3540E-06,1.1055012286E-02
3.3550E-06,1.1077387869E-02
3.3560E-06,1.1056685507E-02
3.3570E-06,1.1072017729E-02
3.3580E-06,1.1078888953E-02
3.3590E-06,1.1074205935E-02
3.3600E-06,1.1041614115E-02
3.3610E-06,1.1040253699E-02
3.3620E-06,1.1032681525E-02
3.3630E-06,1.1049317420E-02
3.3640E-06,1.1048069537E-02
3.3650E-06,1.1024936259E-02
3.3660E-06,1.1046230376E-02
3.3670E-06,1.1009552538E-02
3.3680E-06,1.1036830485E-02
3.3690E-06,1.1020789206E-02
3.3700E-06,1.1011486590E-02
3.3710E-06,1.1021821558E-02
3.3720E-06,1.0999202311E-02
3.3730E-06,1.0970171034E-02
3.3740E-06,1.0994460166E-02
3.3750E-06,1.0953298628E-02
3.3760E-06,1.0998254359E-02
3.3770E-06,1.0978938162E-02
3.3780E-06,1.0983003199E-02
3.3790E-06,1.1004015028E-02
3.3800E-06,1.0982930243E-02
3.3810E-06,1.1005073130E-02
3.3820E-06,1.0978099406E-02
3.3830E-06,1.0961376727E-02
3.3840E-06,1.0969608843E-02
3.3850E-06,1.0956599772E-02
3.3860E-06,1.0946815073E-02
3.3870E-06,1.0964689314E-02
3.3880E-06,1.0948993266E-02
3.3890E-06,1.0957840025E-02
3.3900E-06,1.0907107890E-02
3.3910E-06,1.0919976294E-02
3.3920E-06,1.0925053656E-02
3.3930E-06,1.0935901701E-02
3.3940E-06,1.0917048037E-02
3.3950E-06,1.0902648509E-02
3.3960E-06,1.0925436556E-02
3.3970E-06,1.0932177603E-02
3.3980E-06,1.0907422125E-02
3.3990E-06,1.0916321337E-02
3.4000E-06,1.0919490874E-02
3.4010E-06,1.0913014948E-02
3.4020E-06,1.0871005118E-02
3.4030E-06,1.0884865344E-02
3.4040E-06,1.0881309569E-02
3.4050E-06,1.0890232146E-02
3.4060E-06,1.0878599226E-02
3.4070E-06,1.0854625285E-02
3.4080E-06,1.0880275786E-02
3.4090E-06,1.0860122263E-02
3.4100E-06,1.0880147994E-02
3.4110E-06,1.0851174891E-02
3.4120E-06,1.0886150420E-02
3.4130E-06,1.0847364962E-02
3.4140E-06,1.0873600066E-02
3.4150E-06,1.0832452357E-02
3.4160E-06,1.0865970194E-02
3.4170E-06,1.0830444396E-02
3.4180E-06,1.0816116869E-02
3.4190E-06,1.0819657862E-02
3.4200E-06,1.0813959658E-02
3.4210E-06,1.0813911021E-02
3.4220E-06,1.0828906596E-02
3.4230E-06,1.0809687674E-02
3.4240E-06,1.0825329840E-02
3.4250E-06,1.0795613825E-02
3.4260E-06,1.0812140524E-02
3.4270E-06,1.0817756712E-02
3.4280E-06,1.0817384779E-02
3.4290E-06,1.0805236399E-02
3.4300E-06,1.0811040938E-02
3.4310E-06,1.0790476859E-02
3.4320E-06,1.0799175799E-02
3.4330E-06,1.0770342886E-02
3.4340E-06,1.0791525900E-02
3.4350E-06,1.0788668692E-02
3.4360E-06,1.0775364459E-02
3.4370E-06,1.0756558955E-02
3.4380E-06,1.0762175620E-02
3.4390E-06,1.0752545416E-02
3.4400E-06,1.0760626376E-02
3.4410E-06,1.0753556788E-02
3.4420E-06,1.0766591132E-02
3.4430E-06,1.0761662543E-02
3.4440E-06,1.0773785174E-02
3.4450E-06,1.0759660780E-02
3.4460E-06,1.0737585604E-02
3.4470E-06,1.0749923289E-02
3.4480E-06,1.0731550276E-02
3.4490E-06,1.0726808608E-02
3.4500E-06,1.0716375887E-02
3.4510E-06,1.0719192088E-02
3.4520E-06,1.0677582324E-02
3.4530E-06,1.0698925078E-02
3.4540E-06,1.0683506072E-02
3.4550E-06,1.0680199683E-02
3.4560E-06,1.0688242495E-02
3.4570E-06,1.0654713690E-02
3.4580E-06,1.0663477957E-02
3.4590E-06,1.0661594927E-02
3.4600E-06,1.0643293440E-02
3.4610E-06,1.0655959189E-02
3.4620E-06,1.0682959616E-02
3.4630E-06,1.0647887290E-02
3.4640E-06,1.0660431445E-02
3.4650E-06,1.0656030715E-02
3.4660E-06,1.0643361151E-02
3.4670E-06,1.0653818667E-02
3.4680E-06,1.0612239897E-02
3.4690E-06,1.0656668246E-02
3.4700E-06,1.0631766856E-02
3.4710E-06,1.0629384100E-02
3.4720E-06,1.0641718447E-02
3.4730E-06,1.0645728171E-02
3.4740E-06,1.0630378306E-02
3.4750E-06,1.0629992068E-02
3.4760E-06,1.0638858855E-02
3.4770E-06,1.0598969042E-02
3.4780E-06,1.0628008425E-02
3.4790E-06,1.0624285758E-02
3.4800E-06,1.0637821734E-02
3.4810E-06,1.0589288294E-02
3.4820E-06,1.0610070765E-02
3.4830E-06,1.0601857245E-02
3.4840E-06,1.0613028586E-02
3.4850E-06,1.0605272830E-02
3.4860E-06,1.0585921347E-02
3.4870E-06,1.0596558154E-02
3.4880E-06,1.0587336600E-02
3.4890E-06,1.0581350386E-02
3.4900E-06,1.0596958220E-02
3.4910E-06,1.0575145781E-02
3.4920E-06,1.0586488783E-02
3.4930E-06,1.0557876170E-02
3.4940E-06,1.0558236182E-02
3.4950E-06,1.0560458243E-02
3.4960E-06,1.0561175883E-02
3.4970E-06,1.0573862135E-02
3.4980E-06,1.0548838198E-02
3.4990E-06,1.0545449317E-02
3.5000E-06,1.0549780428E-02
3.5010E-06,1.0564954817E-02
3.5020E-06,1.0553522646E-02
3.5030E-06,1.0554384291E-02
3.5040E-06,1.0531674445E-02
3.5050E-06,1.0535194457E-02
3.5060E-06,1.0518809378E-02
3.5070E-06,1.0511373580E-02
3.5080E-06,1.0520908415E-02
3.5090E-06,1.0501899779E-02
3.5100E-06,1.0541453898E-02
3.5110E-06,1.0488909304E-02
3.5120E-06,1.0554625094E-02
3.5130E-06,1.0504198611E-02
3.5140E-06,1.0529334605E-02
3.5150E-06,1.0490784705E-02
3.5160E-06,1.0520893633E-02
3.5170E-06,1.0496635020E-02
3.5180E-06,1.0512927592E-02
3.5190E-06,1.0479791701E-02
3.5200E-06,1.0493527949E-02
3.5210E-06,1.0470834315E-02
3.5220E-06,1.0479554236E-02
3.5230E-06,1.0480033934E-02
3.5240E-06,1.0463679850E-02
3.5250E-06,1.0453837454E-02
3.5260E-06,1.0475497782E-02
3.5270E-06,1.0450737536E-02
3.5280E-06,1.0464089453E-02
